,Class,probability,long,lat,Distance,character,color_shape,color_char
1530,['trapezoid'],,,,0,not found,not found,not found
1531,['rectangle'],,,,0,not found,not found,not found
1532,['trapezoid'],,,,0,not found,not found,not found
1533,['Human'],,,,0,not found,not found,not found
1534,['rectangle'],,,,0,not found,not found,not found
1535,['trapezoid'],,,,0,not found,not found,not found
1536,['rectangle'],,,,0,not found,not found,not found
1537,['trapezoid'],,,,0,not found,not found,not found
1538,['Human'],,,,0,not found,not found,not found
1539,['rectangle'],,,,0,not found,not found,not found
1540,['trapezoid'],,,,0,not found,not found,not found
1541,['rectangle'],,,,0,not found,not found,not found
1542,['trapezoid'],,,,0,not found,not found,not found
1543,['Human'],,,,0,not found,not found,not found
1544,['rectangle'],,,,0,not found,not found,not found
1545,['trapezoid'],,,,0,not found,not found,not found
1546,['rectangle'],,,,0,not found,not found,not found
1547,['trapezoid'],,,,0,not found,not found,not found
1548,['Human'],,,,0,not found,not found,not found
1549,['rectangle'],,,,0,not found,not found,not found
1550,['trapezoid'],,,,0,not found,not found,not found
1551,['rectangle'],,,,0,not found,not found,not found
1552,['trapezoid'],,,,0,not found,not found,not found
1553,['Human'],,,,0,not found,not found,not found
1554,['rectangle'],,,,0,not found,not found,not found
1555,['trapezoid'],,,,0,not found,not found,not found
1556,['rectangle'],,,,0,not found,not found,not found
1557,['trapezoid'],,,,0,not found,not found,not found
1558,['Human'],,,,0,not found,not found,not found
1559,['rectangle'],,,,0,not found,not found,not found
1560,['trapezoid'],,,,0,not found,not found,not found
1561,['rectangle'],,,,0,not found,not found,not found
1562,['trapezoid'],,,,0,not found,not found,not found
1563,['Human'],,,,0,not found,not found,not found
1564,['rectangle'],,,,0,not found,not found,not found
1565,['trapezoid'],,,,0,not found,not found,not found
1566,['rectangle'],,,,0,not found,not found,not found
1567,['trapezoid'],,,,0,not found,not found,not found
1568,['Human'],,,,0,not found,not found,not found
1569,['rectangle'],,,,0,not found,not found,not found
1570,['trapezoid'],,,,0,not found,not found,not found
1571,['rectangle'],,,,0,not found,not found,not found
1572,['trapezoid'],,,,0,not found,not found,not found
1573,['Human'],,,,0,not found,not found,not found
1574,['rectangle'],,,,0,not found,not found,not found
1575,['trapezoid'],,,,0,not found,not found,not found
1576,['rectangle'],,,,0,not found,not found,not found
1577,['trapezoid'],,,,0,not found,not found,not found
1578,['Human'],,,,0,not found,not found,not found
1579,['rectangle'],,,,0,not found,not found,not found
1580,['trapezoid'],,,,0,not found,not found,not found
1581,['rectangle'],,,,0,not found,not found,not found
1582,['trapezoid'],,,,0,not found,not found,not found
1583,['Human'],,,,0,not found,not found,not found
1584,['rectangle'],,,,0,not found,not found,not found
1585,['trapezoid'],,,,0,not found,not found,not found
1586,['rectangle'],,,,0,not found,not found,not found
1587,['trapezoid'],,,,0,not found,not found,not found
1588,['Human'],,,,0,not found,not found,not found
1589,['rectangle'],,,,0,not found,not found,not found
1590,['trapezoid'],,,,0,not found,not found,not found
1591,['rectangle'],,,,0,not found,not found,not found
1592,['trapezoid'],,,,0,not found,not found,not found
1593,['Human'],,,,0,not found,not found,not found
1594,['rectangle'],,,,0,not found,not found,not found
1595,['trapezoid'],,,,0,not found,not found,not found
1596,['rectangle'],,,,0,not found,not found,not found
1597,['trapezoid'],,,,0,not found,not found,not found
1598,['Human'],,,,0,not found,not found,not found
1599,['rectangle'],,,,0,not found,not found,not found
1600,['trapezoid'],,,,0,not found,not found,not found
1601,['rectangle'],,,,0,not found,not found,not found
1602,['trapezoid'],,,,0,not found,not found,not found
1603,['Human'],,,,0,not found,not found,not found
1604,['rectangle'],,,,0,not found,not found,not found
1605,['trapezoid'],,,,0,not found,not found,not found
1606,['rectangle'],,,,0,not found,not found,not found
1607,['trapezoid'],,,,0,not found,not found,not found
1608,['Human'],,,,0,not found,not found,not found
1609,['rectangle'],,,,0,not found,not found,not found
1610,['trapezoid'],,,,0,not found,not found,not found
1611,['rectangle'],,,,0,not found,not found,not found
1612,['trapezoid'],,,,0,not found,not found,not found
1613,['Human'],,,,0,not found,not found,not found
1614,['rectangle'],,,,0,not found,not found,not found
1615,['trapezoid'],,,,0,not found,not found,not found
1616,['rectangle'],,,,0,not found,not found,not found
1617,['trapezoid'],,,,0,not found,not found,not found
1618,['Human'],,,,0,not found,not found,not found
1619,['rectangle'],,,,0,not found,not found,not found
1620,['trapezoid'],,,,0,not found,not found,not found
1621,['rectangle'],,,,0,not found,not found,not found
1622,['trapezoid'],,,,0,not found,not found,not found
1623,['Human'],,,,0,not found,not found,not found
1624,['rectangle'],,,,0,not found,not found,not found
1625,['trapezoid'],,,,0,not found,not found,not found
1626,['rectangle'],,,,0,not found,not found,not found
1627,['trapezoid'],,,,0,not found,not found,not found
1628,['Human'],,,,0,not found,not found,not found
1629,['rectangle'],,,,0,not found,not found,not found
1630,['trapezoid'],,,,0,not found,not found,not found
1631,['rectangle'],,,,0,not found,not found,not found
1632,['trapezoid'],,,,0,not found,not found,not found
1633,['Human'],,,,0,not found,not found,not found
1634,['rectangle'],,,,0,not found,not found,not found
1635,['trapezoid'],,,,0,not found,not found,not found
1636,['rectangle'],,,,0,not found,not found,not found
1637,['trapezoid'],,,,0,not found,not found,not found
1638,['Human'],,,,0,not found,not found,not found
1639,['rectangle'],,,,0,not found,not found,not found
1640,['trapezoid'],,,,0,not found,not found,not found
1641,['rectangle'],,,,0,not found,not found,not found
1642,['trapezoid'],,,,0,not found,not found,not found
1643,['Human'],,,,0,not found,not found,not found
1644,['rectangle'],,,,0,not found,not found,not found
1645,['trapezoid'],,,,0,not found,not found,not found
1646,['rectangle'],,,,0,not found,not found,not found
1647,['trapezoid'],,,,0,not found,not found,not found
1648,['Human'],,,,0,not found,not found,not found
1649,['rectangle'],,,,0,not found,not found,not found
1650,['trapezoid'],,,,0,not found,not found,not found
1651,['rectangle'],,,,0,not found,not found,not found
1652,['trapezoid'],,,,0,not found,not found,not found
1653,['Human'],,,,0,not found,not found,not found
1654,['rectangle'],,,,0,not found,not found,not found
1655,['trapezoid'],,,,0,not found,not found,not found
1656,['rectangle'],,,,0,not found,not found,not found
1657,['trapezoid'],,,,0,not found,not found,not found
1658,['Human'],,,,0,not found,not found,not found
1659,['rectangle'],,,,0,not found,not found,not found
1660,['trapezoid'],,,,0,not found,not found,not found
1661,['rectangle'],,,,0,not found,not found,not found
1662,['trapezoid'],,,,0,not found,not found,not found
1663,['Human'],,,,0,not found,not found,not found
1664,['rectangle'],,,,0,not found,not found,not found
1665,['trapezoid'],,,,0,not found,not found,not found
1666,['rectangle'],,,,0,not found,not found,not found
1667,['trapezoid'],,,,0,not found,not found,not found
1668,['Human'],,,,0,not found,not found,not found
1669,['rectangle'],,,,0,not found,not found,not found
1670,['trapezoid'],,,,0,not found,not found,not found
1671,['rectangle'],,,,0,not found,not found,not found
1672,['trapezoid'],,,,0,not found,not found,not found
1673,['Human'],,,,0,not found,not found,not found
1674,['rectangle'],,,,0,not found,not found,not found
1675,['trapezoid'],,,,0,not found,not found,not found
1676,['rectangle'],,,,0,not found,not found,not found
1677,['trapezoid'],,,,0,not found,not found,not found
1678,['Human'],,,,0,not found,not found,not found
1679,['rectangle'],,,,0,not found,not found,not found
1680,['trapezoid'],,,,0,not found,not found,not found
1681,['rectangle'],,,,0,not found,not found,not found
1682,['trapezoid'],,,,0,not found,not found,not found
1683,['Human'],,,,0,not found,not found,not found
1684,['rectangle'],,,,0,not found,not found,not found
1685,['trapezoid'],,,,0,not found,not found,not found
1686,['rectangle'],,,,0,not found,not found,not found
1687,['trapezoid'],,,,0,not found,not found,not found
1688,['Human'],,,,0,not found,not found,not found
1689,['rectangle'],,,,0,not found,not found,not found
1690,['trapezoid'],,,,0,not found,not found,not found
1691,['rectangle'],,,,0,not found,not found,not found
1692,['trapezoid'],,,,0,not found,not found,not found
1693,['Human'],,,,0,not found,not found,not found
1694,['rectangle'],,,,0,not found,not found,not found
1695,['trapezoid'],,,,0,not found,not found,not found
1696,['rectangle'],,,,0,not found,not found,not found
1697,['trapezoid'],,,,0,not found,not found,not found
1698,['Human'],,,,0,not found,not found,not found
1699,['rectangle'],,,,0,not found,not found,not found
1700,['trapezoid'],,,,0,not found,not found,not found
1701,['rectangle'],,,,0,not found,not found,not found
1702,['trapezoid'],,,,0,not found,not found,not found
1703,['Human'],,,,0,not found,not found,not found
1704,['rectangle'],,,,0,not found,not found,not found
1705,['trapezoid'],,,,0,not found,not found,not found
1706,['rectangle'],,,,0,not found,not found,not found
1707,['trapezoid'],,,,0,not found,not found,not found
1708,['Human'],,,,0,not found,not found,not found
1709,['rectangle'],,,,0,not found,not found,not found
1710,['trapezoid'],,,,0,not found,not found,not found
1711,['rectangle'],,,,0,not found,not found,not found
1712,['trapezoid'],,,,0,not found,not found,not found
1713,['Human'],,,,0,not found,not found,not found
1714,['rectangle'],,,,0,not found,not found,not found
1715,['trapezoid'],,,,0,not found,not found,not found
1716,['rectangle'],,,,0,not found,not found,not found
1717,['trapezoid'],,,,0,not found,not found,not found
1718,['Human'],,,,0,not found,not found,not found
1719,['rectangle'],,,,0,not found,not found,not found
1720,['trapezoid'],,,,0,not found,not found,not found
1721,['rectangle'],,,,0,not found,not found,not found
1722,['trapezoid'],,,,0,not found,not found,not found
1723,['Human'],,,,0,not found,not found,not found
1724,['rectangle'],,,,0,not found,not found,not found
1725,['trapezoid'],,,,0,not found,not found,not found
1726,['rectangle'],,,,0,not found,not found,not found
1727,['trapezoid'],,,,0,not found,not found,not found
1728,['Human'],,,,0,not found,not found,not found
1729,['rectangle'],,,,0,not found,not found,not found
1730,['trapezoid'],,,,0,not found,not found,not found
1731,['rectangle'],,,,0,not found,not found,not found
1732,['trapezoid'],,,,0,not found,not found,not found
1733,['Human'],,,,0,not found,not found,not found
1734,['rectangle'],,,,0,not found,not found,not found
1735,['trapezoid'],,,,0,not found,not found,not found
1736,['rectangle'],,,,0,not found,not found,not found
1737,['trapezoid'],,,,0,not found,not found,not found
1738,['Human'],,,,0,not found,not found,not found
1739,['rectangle'],,,,0,not found,not found,not found
1740,['trapezoid'],,,,0,not found,not found,not found
1741,['rectangle'],,,,0,not found,not found,not found
1742,['trapezoid'],,,,0,not found,not found,not found
1743,['Human'],,,,0,not found,not found,not found
1744,['rectangle'],,,,0,not found,not found,not found
1745,['trapezoid'],,,,0,not found,not found,not found
1746,['rectangle'],,,,0,not found,not found,not found
1747,['trapezoid'],,,,0,not found,not found,not found
1748,['Human'],,,,0,not found,not found,not found
1749,['rectangle'],,,,0,not found,not found,not found
1750,['trapezoid'],,,,0,not found,not found,not found
1751,['rectangle'],,,,0,not found,not found,not found
1752,['trapezoid'],,,,0,not found,not found,not found
1753,['Human'],,,,0,not found,not found,not found
1754,['rectangle'],,,,0,not found,not found,not found
1755,['trapezoid'],,,,0,not found,not found,not found
1756,['rectangle'],,,,0,not found,not found,not found
1757,['trapezoid'],,,,0,not found,not found,not found
1758,['Human'],,,,0,not found,not found,not found
1759,['rectangle'],,,,0,not found,not found,not found
1760,['trapezoid'],,,,0,not found,not found,not found
1761,['rectangle'],,,,0,not found,not found,not found
1762,['trapezoid'],,,,0,not found,not found,not found
1763,['Human'],,,,0,not found,not found,not found
1764,['rectangle'],,,,0,not found,not found,not found
1765,['trapezoid'],,,,0,not found,not found,not found
1766,['rectangle'],,,,0,not found,not found,not found
1767,['trapezoid'],,,,0,not found,not found,not found
1768,['Human'],,,,0,not found,not found,not found
1769,['rectangle'],,,,0,not found,not found,not found
1770,['trapezoid'],,,,0,not found,not found,not found
1771,['rectangle'],,,,0,not found,not found,not found
1772,['trapezoid'],,,,0,not found,not found,not found
1773,['Human'],,,,0,not found,not found,not found
1774,['rectangle'],,,,0,not found,not found,not found
1775,['trapezoid'],,,,0,not found,not found,not found
1776,['rectangle'],,,,0,not found,not found,not found
1777,['trapezoid'],,,,0,not found,not found,not found
1778,['Human'],,,,0,not found,not found,not found
1779,['rectangle'],,,,0,not found,not found,not found
1780,['trapezoid'],,,,0,not found,not found,not found
1781,['rectangle'],,,,0,not found,not found,not found
1782,['trapezoid'],,,,0,not found,not found,not found
1783,['Human'],,,,0,not found,not found,not found
1784,['rectangle'],,,,0,not found,not found,not found
1785,['trapezoid'],,,,0,not found,not found,not found
1786,['rectangle'],,,,0,not found,not found,not found
1787,['trapezoid'],,,,0,not found,not found,not found
1788,['Human'],,,,0,not found,not found,not found
1789,['rectangle'],,,,0,not found,not found,not found
1790,['trapezoid'],,,,0,not found,not found,not found
1791,['rectangle'],,,,0,not found,not found,not found
1792,['trapezoid'],,,,0,not found,not found,not found
